seriesId,date,screen,views
Program 5,20180309,desktop,4948
Program 5,20180310,tablet,1446
Program 5,20180310,desktop,4630
Program 5,20180310,mobile,1472
Program 5,20180311,desktop,32517
Program 5,20180311,tablet,10325
Program 5,20180311,mobile,9419
Program 5,20180312,mobile,5919
Program 5,20180312,desktop,19855
Program 5,20180312,tablet,6385
Program 5,20180313,desktop,9257
Program 5,20180313,mobile,2741
Program 5,20180313,tablet,3061
Program 5,20180314,tablet,2045
Program 5,20180314,desktop,6539
Program 5,20180314,mobile,2239
Program 5,20180315,desktop,5983
Program 5,20180315,tablet,2054
Program 5,20180315,mobile,2247
Program 5,20180316,tablet,1547
Program 5,20180316,desktop,4866
Program 5,20180316,mobile,1823
Program 5,20180317,tablet,1817
Program 5,20180317,mobile,1963
Program 5,20180317,desktop,5288
Program 5,20180318,desktop,36779
Program 5,20180318,tablet,11387
Program 5,20180318,mobile,12211
Program 5,20180319,mobile,6551
Program 5,20180319,desktop,19615
Program 5,20180319,tablet,6484
Program 5,20180320,tablet,3197
Program 5,20180320,mobile,3282
Program 5,20180320,desktop,9221
Program 5,20180321,mobile,2411
Program 5,20180321,desktop,6501
Program 5,20180321,tablet,2230
Program 5,20180322,tablet,1719
Program 5,20180322,mobile,1798
Program 5,20180322,desktop,5289
Program 5,20180323,mobile,1778
Program 5,20180323,tablet,1578
Program 5,20180323,desktop,4587
Program 5,20180324,mobile,2479
Program 5,20180324,tablet,2236
Program 5,20180324,desktop,6381
Program 5,20180325,mobile,13101
Program 5,20180325,tablet,11000
Program 5,20180325,desktop,32883
Program 5,20180326,tablet,7218
Program 5,20180326,desktop,20062
Program 5,20180326,mobile,9117
Program 5,20180327,mobile,4520
Program 5,20180327,tablet,3452
Program 5,20180327,desktop,9828
Program 5,20180328,desktop,6403
Program 5,20180328,tablet,2348
Program 5,20180328,mobile,2981
Program 5,20180329,desktop,4718
Program 5,20180329,mobile,2111
Program 5,20180329,tablet,1885
Program 5,20180330,tablet,1501
Program 5,20180330,mobile,1885
Program 5,20180330,desktop,4101
Program 5,20180331,tablet,1504
Program 5,20180331,mobile,1929
Program 5,20180331,desktop,3695
Program 5,20180401,tablet,10388
Program 5,20180401,desktop,30483
Program 5,20180401,mobile,12087
Program 5,20180402,tablet,9968
Program 5,20180402,mobile,11995
Program 5,20180402,desktop,28677
Program 5,20180403,mobile,6049
Program 5,20180403,tablet,5501
Program 5,20180403,desktop,16258
Program 5,20180404,mobile,3989
Program 5,20180404,tablet,3610
Program 5,20180404,desktop,10954
Program 5,20180405,tablet,2848
Program 5,20180405,desktop,9288
Program 5,20180405,mobile,3162
Program 5,20180406,desktop,7257
Program 5,20180406,tablet,2282
Program 5,20180406,mobile,2603
Program 5,20180407,desktop,8353
Program 5,20180407,tablet,2658
Program 5,20180407,mobile,2945
Program 5,20180408,desktop,51383
Program 5,20180408,tablet,16236
Program 5,20180408,mobile,18510
Program 5,20180409,mobile,10081
Program 5,20180409,desktop,26707
Program 5,20180409,tablet,8268
Program 5,20180410,tablet,4206
Program 5,20180410,mobile,4977
Program 5,20180410,desktop,12718
Program 5,20180411,desktop,8957
Program 5,20180411,mobile,3359
Program 5,20180411,tablet,2770
Program 5,20180412,tablet,2232
Program 5,20180412,mobile,2641
Program 5,20180412,desktop,6775
Program 5,20180413,desktop,5749
Program 5,20180413,mobile,2009
Program 5,20180413,tablet,1821
Program 5,20180414,mobile,2320
Program 5,20180414,tablet,2056
Program 5,20180414,desktop,6182
Program 5,20180415,tablet,13014
Program 5,20180415,desktop,44595
Program 5,20180415,mobile,19268
Program 5,20180416,mobile,10288
Program 5,20180416,desktop,26073
Program 5,20180416,tablet,8957
Program 5,20180417,mobile,5191
Program 5,20180417,tablet,4731
Program 5,20180417,desktop,13641
Program 5,20180418,tablet,3331
Program 5,20180418,mobile,3671
Program 5,20180418,desktop,9505
Program 5,20180419,mobile,2830
Program 5,20180419,desktop,7258
Program 5,20180419,tablet,2449
Program 5,20180420,tablet,2241
Program 5,20180420,desktop,6844
Program 5,20180420,mobile,2639
Program 5,20180421,mobile,2779
Program 5,20180421,tablet,2524
Program 5,20180421,desktop,7231
Program 5,20180422,tablet,14451
Program 5,20180422,mobile,17505
Program 5,20180422,desktop,45760
Program 5,20180423,tablet,8820
Program 5,20180423,desktop,26702
Program 5,20180423,mobile,10183
Program 5,20180424,desktop,13678
Program 5,20180424,tablet,4700
Program 5,20180424,mobile,5130
Program 5,20180425,desktop,9293
Program 5,20180425,mobile,3698
Program 5,20180425,tablet,3102
Program 5,20180426,desktop,7250
Program 5,20180426,mobile,2952
Program 5,20180426,tablet,2414
Program 5,20180427,tablet,2221
Program 5,20180427,mobile,2340
Program 5,20180427,desktop,6661
Program 5,20180428,desktop,7347
Program 5,20180428,mobile,2746
Program 5,20180428,tablet,2497
Program 5,20180429,desktop,48778
Program 5,20180429,tablet,15349
Program 5,20180429,mobile,19279
Program 5,20180430,tablet,8599
Program 5,20180430,desktop,26013
Program 5,20180430,mobile,9777
Program 5,20180501,desktop,20523
Program 5,20180501,mobile,7234
Program 5,20180501,tablet,7205
Program 5,20180502,desktop,10267
Program 5,20180502,mobile,3474
Program 5,20180502,tablet,3309
Program 5,20180503,mobile,3241
Program 5,20180503,tablet,2697
Program 5,20180503,desktop,8928
Program 5,20180504,desktop,7377
Program 5,20180504,tablet,2415
Program 5,20180504,mobile,2616
Program 5,20180505,tablet,2484
Program 5,20180505,desktop,7282
Program 5,20180505,mobile,2589
Program 5,20180506,desktop,14082
Program 5,20180506,tablet,4262
Program 5,20180506,mobile,5010
Program 5,20180507,tablet,3146
Program 5,20180507,desktop,10875
Program 5,20180507,mobile,3616
Program 5,20180508,tablet,2429
Program 5,20180508,desktop,7622
Program 5,20180508,mobile,2865
Program 5,20180509,tablet,1867
Program 5,20180509,desktop,6204
Program 5,20180509,mobile,1918
Program 5,20180510,desktop,7560
Program 5,20180510,tablet,2499
Program 5,20180510,mobile,2355
Program 5,20180511,desktop,5401
Program 5,20180511,mobile,1751
Program 5,20180511,tablet,1617
Program 5,20180512,desktop,4633
Program 5,20180512,mobile,1659
Program 5,20180512,tablet,1420
Program 5,20180513,tablet,1765
Program 5,20180513,mobile,1830
Program 5,20180513,desktop,5825
Program 5,20180514,tablet,1228
Program 5,20180514,desktop,4206
Program 5,20180514,mobile,1434
Program 5,20180515,tablet,1041
Program 5,20180515,desktop,3390
Program 5,20180515,mobile,1127
Program 5,20180516,desktop,2936
Program 5,20180516,mobile,1008
Program 5,20180516,tablet,898
Program 5,20180517,desktop,2527
Program 5,20180517,tablet,783
Program 5,20180517,mobile,871
Program 5,20180518,mobile,884
Program 5,20180518,desktop,3031
Program 5,20180518,tablet,830
Program 5,20180519,tablet,731
Program 5,20180519,desktop,2742
Program 5,20180519,mobile,931
Program 5,20180520,mobile,1075
Program 5,20180520,tablet,992
Program 5,20180520,desktop,3810
Program 5,20180521,desktop,3678
Program 5,20180521,tablet,1024
Program 5,20180521,mobile,1122
Program 5,20180522,tablet,771
Program 5,20180522,mobile,851
Program 5,20180522,desktop,2761
Program 5,20180523,tablet,709
Program 5,20180523,mobile,785
Program 5,20180523,desktop,2570
Program 5,20180524,desktop,2284
Program 5,20180524,tablet,640
Program 5,20180524,mobile,821
Program 5,20180525,tablet,601
Program 5,20180525,desktop,2080
Program 5,20180525,mobile,815
Program 5,20180526,mobile,796
Program 5,20180526,tablet,631
Program 5,20180526,desktop,1904
Program 5,20180527,mobile,887
Program 5,20180527,desktop,2508
Program 5,20180527,tablet,796
Program 5,20180528,mobile,722
Program 5,20180528,tablet,802
Program 5,20180528,desktop,2613
Program 5,20180529,desktop,2055
Program 5,20180529,mobile,611
Program 5,20180529,tablet,683
Program 5,20180530,mobile,565
Program 5,20180530,tablet,595
Program 5,20180530,desktop,1662
Program 5,20180531,desktop,1619
Program 5,20180531,tablet,505
Program 5,20180531,mobile,528
Program 5,20180601,desktop,1523
Program 5,20180601,tablet,432
Program 5,20180601,mobile,449
Program 5,20180602,mobile,465
Program 5,20180602,tablet,401
Program 5,20180602,desktop,1369
Program 5,20180603,desktop,1829
Program 5,20180603,tablet,587
Program 5,20180603,mobile,609
Program 5,20180604,mobile,573
Program 5,20180604,tablet,549
Program 5,20180604,desktop,1669
Program 5,20180605,tablet,535
Program 5,20180605,mobile,574
Program 5,20180605,desktop,1746
Program 5,20180606,desktop,1586
Program 5,20180606,tablet,508
Program 5,20180606,mobile,648
Program 5,20180607,desktop,1533
Program 5,20180607,mobile,600
Program 5,20180607,tablet,441
Program 5,20180608,mobile,503
Program 5,20180608,desktop,1346
Program 5,20180608,tablet,383
Program 5,20180609,tablet,378
Program 5,20180609,desktop,1222
Program 5,20180609,mobile,459
Program 5,20180610,mobile,606
Program 5,20180610,desktop,1976
Program 5,20180610,tablet,474
Program 5,20180611,desktop,1892
Program 5,20180611,mobile,584
Program 5,20180611,tablet,437
Program 5,20180612,tablet,463
Program 5,20180612,mobile,581
Program 5,20180612,desktop,1674
Program 5,20180613,tablet,378
Program 5,20180613,desktop,1572
Program 5,20180613,mobile,541
Program 5,20180614,desktop,1690
Program 5,20180614,mobile,547
Program 5,20180614,tablet,510
Program 5,20180615,mobile,439
Program 5,20180615,desktop,1278
Program 5,20180615,tablet,370
Program 5,20180616,mobile,372
Program 5,20180616,tablet,350
Program 5,20180616,desktop,1274
Program 5,20180617,desktop,1653
Program 5,20180617,tablet,582
Program 5,20180617,mobile,610
Program 5,20180618,desktop,1507
Program 5,20180618,tablet,427
Program 5,20180618,mobile,542
Program 5,20180619,tablet,460
Program 5,20180619,mobile,451
Program 5,20180619,desktop,1438
Program 5,20180620,tablet,473
Program 5,20180620,desktop,1370
Program 5,20180620,mobile,442
Program 5,20180621,mobile,443
Program 5,20180621,desktop,1206
Program 5,20180621,tablet,316
Program 5,20180622,desktop,1094
Program 5,20180622,mobile,324
Program 5,20180622,tablet,313
Program 5,20180623,desktop,961
Program 5,20180623,tablet,320
Program 5,20180623,mobile,286
Program 5,20180624,tablet,426
Program 5,20180624,mobile,444
Program 5,20180624,desktop,1448
Program 5,20180625,tablet,440
Program 5,20180625,mobile,381
Program 5,20180625,desktop,1053
Program 5,20180626,tablet,324
Program 5,20180626,desktop,882
Program 5,20180626,mobile,325
Program 5,20180627,desktop,913
Program 5,20180627,mobile,314
Program 5,20180627,tablet,293
Program 5,20180628,desktop,754
Program 5,20180628,mobile,341
Program 5,20180628,tablet,288
Program 5,20180629,tablet,233
Program 5,20180629,desktop,841
Program 5,20180629,mobile,256
Program 5,20180630,desktop,641
Program 5,20180630,mobile,225
Program 5,20180630,tablet,159
Program 5,20180701,desktop,596
Program 5,20180701,tablet,204
Program 5,20180701,mobile,263
Program 5,20180702,mobile,253
Program 5,20180702,desktop,669
Program 5,20180702,tablet,177
Program 5,20180703,desktop,740
Program 5,20180703,mobile,223
Program 5,20180703,tablet,194
Program 5,20180704,tablet,186
Program 5,20180704,mobile,190
Program 5,20180704,desktop,379
Program 5,20180705,tablet,168
Program 5,20180705,mobile,154
Program 5,20180705,desktop,141
Program 5,20180706,desktop,283
Program 5,20180706,tablet,170
Program 5,20180706,mobile,147
Program 5,20180707,mobile,231
Program 5,20180707,desktop,465
Program 5,20180707,tablet,139
Program 5,20180708,desktop,802
Program 5,20180708,tablet,201
Program 5,20180708,mobile,252
Program 5,20180709,mobile,212
Program 5,20180709,desktop,923
Program 5,20180709,tablet,234
Program 5,20180710,desktop,534
Program 5,20180710,tablet,167
Program 5,20180710,mobile,154
Program 5,20180711,tablet,153
Program 5,20180711,mobile,151
Program 5,20180711,desktop,498
Program 5,20180712,tablet,142
Program 5,20180712,desktop,577
Program 5,20180712,mobile,177
Program 5,20180713,desktop,582
Program 5,20180713,mobile,150
Program 5,20180713,tablet,132
Program 5,20180714,desktop,508
Program 5,20180714,tablet,131
Program 5,20180714,mobile,162
Program 5,20180715,tablet,169
Program 5,20180715,desktop,555
Program 5,20180715,mobile,288
Program 5,20180716,mobile,222
Program 5,20180716,tablet,195
Program 5,20180716,desktop,641
Program 5,20180717,tablet,158
Program 5,20180717,desktop,640
Program 5,20180717,mobile,211
Program 5,20180718,tablet,152
Program 5,20180718,mobile,185
Program 5,20180718,desktop,723
Program 5,20180719,mobile,207
Program 5,20180719,desktop,666
Program 5,20180719,tablet,179
Program 5,20180720,mobile,167
Program 5,20180720,tablet,200
Program 5,20180720,desktop,600
Program 5,20180721,tablet,199
Program 5,20180721,desktop,519
Program 5,20180721,mobile,173
Program 5,20180722,mobile,198
Program 5,20180722,desktop,623
Program 5,20180722,tablet,190
Program 5,20180723,mobile,217
Program 5,20180723,tablet,248
Program 5,20180723,desktop,628
Program 5,20180724,tablet,226
Program 5,20180724,mobile,196
Program 5,20180724,desktop,672
Program 5,20180725,tablet,172
Program 5,20180725,mobile,176
Program 5,20180725,desktop,583
Program 5,20180726,desktop,533
Program 5,20180726,mobile,123
Program 5,20180726,tablet,180
Program 5,20180727,desktop,427
Program 5,20180727,mobile,108
Program 5,20180727,tablet,162
Program 5,20180728,mobile,140
Program 5,20180728,desktop,487
Program 5,20180728,tablet,145
Program 5,20180729,mobile,188
Program 5,20180729,desktop,564
Program 5,20180729,tablet,141
Program 5,20180730,mobile,161
Program 5,20180730,tablet,165
Program 5,20180730,desktop,558
Program 5,20180731,desktop,594
Program 5,20180731,mobile,186
Program 5,20180731,tablet,153
Program 5,20180801,mobile,148
Program 5,20180801,tablet,152
Program 5,20180801,desktop,571
Program 5,20180802,desktop,663
Program 5,20180802,mobile,173
Program 5,20180802,tablet,181
Program 5,20180803,mobile,211
Program 5,20180803,tablet,195
Program 5,20180803,desktop,728
Program 5,20180804,mobile,200
Program 5,20180804,tablet,219
Program 5,20180804,desktop,630
Program 5,20180805,desktop,963
Program 5,20180805,tablet,261
Program 5,20180805,mobile,212
Program 5,20180806,tablet,211
Program 5,20180806,desktop,869
Program 5,20180806,mobile,203
Program 5,20180807,tablet,211
Program 5,20180807,mobile,193
Program 5,20180807,desktop,810
Program 5,20180808,mobile,191
Program 5,20180808,tablet,250
Program 5,20180808,desktop,743
Program 5,20180809,mobile,137
Program 5,20180809,desktop,645
Program 5,20180809,tablet,196
Program 5,20180810,mobile,147
Program 5,20180810,desktop,604
Program 5,20180810,tablet,240
Program 5,20180811,mobile,165
Program 5,20180811,desktop,679
Program 5,20180811,tablet,242
Program 5,20180812,mobile,255
Program 5,20180812,tablet,361
Program 5,20180812,desktop,771
Program 5,20180813,desktop,728
Program 5,20180813,mobile,288
Program 5,20180813,tablet,295
Program 5,20180814,desktop,784
Program 5,20180814,tablet,280
Program 5,20180814,mobile,266
Program 5,20180815,desktop,689
Program 5,20180815,mobile,220
Program 5,20180815,tablet,283
Program 5,20180816,desktop,822
Program 5,20180816,mobile,196
Program 5,20180816,tablet,268
Program 5,20180817,mobile,146
Program 5,20180817,desktop,767
Program 5,20180817,tablet,186
Program 5,20180818,desktop,752
Program 5,20180818,mobile,192
Program 5,20180818,tablet,202
Program 5,20180819,tablet,282
Program 5,20180819,mobile,217
Program 5,20180819,desktop,938
Program 5,20180820,tablet,185
Program 5,20180820,mobile,163
Program 5,20180820,desktop,775
Program 5,20180821,mobile,165
Program 5,20180821,desktop,725
Program 5,20180821,tablet,187
Program 5,20180822,desktop,887
Program 5,20180822,mobile,217
Program 5,20180822,tablet,242
Program 5,20180823,desktop,749
Program 5,20180823,mobile,225
Program 5,20180823,tablet,202
Program 5,20180824,tablet,198
Program 5,20180824,mobile,136
Program 5,20180824,desktop,674
Program 5,20180825,mobile,174
Program 5,20180825,tablet,185
Program 5,20180825,desktop,605
Program 5,20180826,desktop,809
Program 5,20180826,mobile,215
Program 5,20180826,tablet,168
Program 5,20180827,mobile,155
Program 5,20180827,tablet,142
Program 5,20180827,desktop,565
Program 5,20180828,desktop,529
Program 5,20180828,tablet,146
Program 5,20180828,mobile,136
Program 5,20180829,mobile,138
Program 5,20180829,tablet,151
Program 5,20180829,desktop,600
Program 5,20180830,mobile,192
Program 5,20180830,desktop,519
Program 5,20180830,tablet,110
Program 5,20180831,mobile,136
Program 5,20180831,tablet,112
Program 5,20180831,desktop,439
Program 5,20180901,tablet,169
Program 5,20180901,mobile,188
Program 5,20180901,desktop,500
Program 5,20180902,tablet,159
Program 5,20180902,mobile,236
Program 5,20180902,desktop,807
Program 5,20180903,mobile,211
Program 5,20180903,desktop,609
Program 5,20180903,tablet,166
Program 5,20180904,tablet,155
Program 5,20180904,mobile,191
Program 5,20180904,desktop,508
Program 5,20180905,tablet,151
Program 5,20180905,desktop,477
Program 5,20180905,mobile,148
Program 5,20180906,mobile,155
Program 5,20180906,desktop,445
Program 5,20180906,tablet,149
Program 5,20180907,mobile,148
Program 5,20180907,tablet,122
Program 5,20180907,desktop,450
Program 5,20180908,mobile,135
Program 5,20180908,desktop,482
Program 5,20180908,tablet,133
Program 5,20180909,tablet,207
Program 5,20180909,mobile,205
Program 5,20180909,desktop,640
Program 5,20180910,mobile,171
Program 5,20180910,desktop,425
Program 5,20180910,tablet,97
Program 5,20180911,mobile,165
Program 5,20180911,tablet,110
Program 5,20180911,desktop,411
Program 5,20180912,tablet,103
Program 5,20180912,mobile,142
Program 5,20180912,desktop,355
Program 5,20180913,tablet,84
Program 5,20180913,mobile,142
Program 5,20180913,desktop,331
Program 5,20180914,tablet,113
Program 5,20180914,desktop,302
Program 5,20180914,mobile,118
Program 5,20180915,desktop,291
Program 5,20180915,mobile,182
Program 5,20180915,tablet,98
Program 5,20180916,tablet,154
Program 5,20180916,mobile,163
Program 5,20180916,desktop,528
Program 5,20180917,mobile,126
Program 5,20180917,tablet,137
Program 5,20180917,desktop,420
Program 5,20180918,desktop,375
Program 5,20180918,tablet,109
Program 5,20180918,mobile,129
Program 5,20180919,mobile,120
Program 5,20180919,tablet,85
Program 5,20180919,desktop,427
Program 5,20180920,mobile,105
Program 5,20180920,desktop,313
Program 5,20180920,tablet,87
Program 5,20180921,mobile,138
Program 5,20180921,tablet,91
Program 5,20180921,desktop,317
Program 5,20180922,mobile,134
Program 5,20180922,desktop,322
Program 5,20180922,tablet,85
Program 5,20180923,desktop,521
Program 5,20180923,mobile,179
Program 5,20180923,tablet,123
Program 5,20180924,desktop,389
Program 5,20180924,tablet,114
Program 5,20180924,mobile,169
Program 5,20180925,mobile,102
Program 5,20180925,tablet,104
Program 5,20180925,desktop,320
Program 5,20180926,desktop,374
Program 5,20180926,tablet,93
Program 5,20180926,mobile,121
Program 5,20180927,desktop,357
Program 5,20180927,tablet,117
Program 5,20180927,mobile,96
Program 5,20180928,desktop,344
Program 5,20180928,mobile,108
Program 5,20180928,tablet,124
Program 5,20180929,desktop,373
Program 5,20180929,tablet,143
Program 5,20180929,mobile,166
Program 5,20180930,tablet,147
Program 5,20180930,mobile,210
Program 5,20180930,desktop,570
Program 5,20181001,tablet,146
Program 5,20181001,mobile,146
Program 5,20181001,desktop,483
Program 5,20181002,mobile,129
Program 5,20181002,desktop,392
Program 5,20181002,tablet,132
Program 5,20181003,mobile,106
Program 5,20181003,desktop,366
Program 5,20181003,tablet,101
Program 5,20181004,tablet,82
Program 5,20181004,desktop,400
Program 5,20181004,mobile,145
Program 5,20181005,mobile,95
Program 5,20181005,tablet,119
Program 5,20181005,desktop,410
Program 5,20181006,mobile,210
Program 5,20181006,desktop,478
Program 5,20181006,tablet,172
Program 5,20181007,mobile,264
Program 5,20181007,desktop,614
Program 5,20181007,tablet,186
Program 5,20181008,tablet,145
Program 5,20181008,desktop,501
Program 5,20181008,mobile,148
Program 5,20181009,tablet,153
Program 5,20181009,mobile,143
Program 5,20181009,desktop,553
Program 5,20181010,desktop,445
Program 5,20181010,tablet,161
Program 5,20181010,mobile,145
Program 5,20181011,desktop,372
Program 5,20181011,mobile,136
Program 5,20181011,tablet,153
Program 5,20181012,desktop,394
Program 5,20181012,tablet,153
Program 5,20181012,mobile,104
Program 5,20181013,desktop,363
Program 5,20181013,mobile,156
Program 5,20181013,tablet,139
Program 5,20181014,desktop,559
Program 5,20181014,tablet,183
Program 5,20181014,mobile,220
Program 5,20181015,mobile,140
Program 5,20181015,tablet,145
Program 5,20181015,desktop,472
Program 5,20181016,tablet,125
Program 5,20181016,mobile,122
Program 5,20181016,desktop,432
Program 5,20181017,desktop,435
Program 5,20181017,mobile,115
Program 5,20181017,tablet,108
Program 6,20180101,mobile,5
Program 6,20180101,desktop,33
Program 6,20180101,tablet,9
Program 6,20180102,desktop,29
Program 6,20180102,mobile,21
Program 6,20180103,mobile,18
Program 6,20180103,tablet,5
Program 6,20180103,desktop,34
Program 6,20180104,mobile,9
Program 6,20180104,desktop,16
Program 6,20180105,mobile,7
Program 6,20180105,desktop,21
Program 6,20180105,tablet,1
Program 6,20180106,desktop,6
Program 6,20180106,tablet,11
Program 6,20180106,mobile,7
Program 6,20180107,tablet,6
Program 6,20180107,desktop,21
Program 6,20180107,mobile,2
Program 6,20180108,desktop,65
Program 6,20180108,tablet,3
Program 6,20180108,mobile,38
Program 6,20180109,tablet,838
Program 6,20180109,mobile,905
Program 6,20180109,desktop,3292
Program 6,20180110,desktop,6232
Program 6,20180110,tablet,1503
Program 6,20180110,mobile,2122
Program 6,20180111,mobile,1823
Program 6,20180111,tablet,1434
Program 6,20180111,desktop,6147
Program 6,20180112,desktop,4183
Program 6,20180112,mobile,1528
Program 6,20180112,tablet,1022
Program 6,20180113,tablet,796
Program 6,20180113,mobile,867
Program 6,20180113,desktop,2659
Program 6,20180114,desktop,2122
Program 6,20180114,tablet,667
Program 6,20180114,mobile,847
Program 6,20180115,mobile,491
Program 6,20180115,tablet,392
Program 6,20180115,desktop,2240
Program 6,20180116,mobile,987
Program 6,20180116,tablet,837
Program 6,20180116,desktop,4067
Program 6,20180117,mobile,2060
Program 6,20180117,desktop,6395
Program 6,20180117,tablet,1436
Program 6,20180118,tablet,1089
Program 6,20180118,mobile,1487
Program 6,20180118,desktop,4625
Program 6,20180119,mobile,1469
Program 6,20180119,tablet,1093
Program 6,20180119,desktop,5244
Program 6,20180120,desktop,3607
Program 6,20180120,tablet,1099
Program 6,20180120,mobile,1282
Program 6,20180121,desktop,2214
Program 6,20180121,tablet,784
Program 6,20180121,mobile,971
Program 6,20180122,tablet,558
Program 6,20180122,desktop,2042
Program 6,20180122,mobile,762
Program 6,20180123,tablet,1035
Program 6,20180123,mobile,1132
Program 6,20180123,desktop,4234
Program 6,20180124,desktop,5932
Program 6,20180124,tablet,1616
Program 6,20180124,mobile,1624
Program 6,20180125,tablet,1750
Program 6,20180125,mobile,1913
Program 6,20180125,desktop,6655
Program 6,20180126,desktop,5489
Program 6,20180126,tablet,1384
Program 6,20180126,mobile,1560
Program 6,20180127,mobile,1079
Program 6,20180127,tablet,907
Program 6,20180127,desktop,3266
Program 6,20180128,desktop,2650
Program 6,20180128,tablet,760
Program 6,20180128,mobile,838
Program 6,20180129,mobile,696
Program 6,20180129,desktop,2144
Program 6,20180129,tablet,536
Program 6,20180130,tablet,742
Program 6,20180130,mobile,933
Program 6,20180130,desktop,3627
Program 6,20180131,desktop,4726
Program 6,20180131,mobile,1325
Program 6,20180131,tablet,1036
Program 6,20180201,mobile,1427
Program 6,20180201,desktop,4880
Program 6,20180201,tablet,1104
Program 6,20180202,desktop,4795
Program 6,20180202,tablet,1352
Program 6,20180202,mobile,2139
Program 6,20180203,mobile,946
Program 6,20180203,tablet,675
Program 6,20180203,desktop,1978
Program 6,20180204,mobile,711
Program 6,20180204,tablet,556
Program 6,20180204,desktop,1579
Program 6,20180205,desktop,1218
Program 6,20180205,mobile,686
Program 6,20180205,tablet,383
Program 6,20180206,desktop,2889
Program 6,20180206,mobile,916
Program 6,20180206,tablet,720
Program 6,20180207,mobile,2177
Program 6,20180207,tablet,1245
Program 6,20180207,desktop,5410
Program 6,20180208,tablet,1137
Program 6,20180208,desktop,5098
Program 6,20180208,mobile,1468
Program 6,20180209,mobile,2435
Program 6,20180209,tablet,1320
Program 6,20180209,desktop,4490
Program 6,20180210,tablet,653
Program 6,20180210,desktop,2303
Program 6,20180210,mobile,1001
Program 6,20180211,desktop,2583
Program 6,20180211,mobile,888
Program 6,20180211,tablet,588
Program 6,20180212,desktop,2037
Program 6,20180212,tablet,479
Program 6,20180212,mobile,687
Program 6,20180213,tablet,762
Program 6,20180213,mobile,1079
Program 6,20180213,desktop,3289
Program 6,20180214,tablet,1022
Program 6,20180214,mobile,1666
Program 6,20180214,desktop,4294
Program 6,20180215,tablet,731
Program 6,20180215,mobile,956
Program 6,20180215,desktop,3148
Program 6,20180216,mobile,1465
Program 6,20180216,tablet,952
Program 6,20180216,desktop,4165
Program 6,20180217,desktop,3101
Program 6,20180217,mobile,1080
Program 6,20180217,tablet,697
Program 6,20180218,tablet,550
Program 6,20180218,desktop,2610
Program 6,20180218,mobile,768
Program 6,20180219,desktop,1680
Program 6,20180219,mobile,581
Program 6,20180219,tablet,443
Program 6,20180220,mobile,980
Program 6,20180220,tablet,775
Program 6,20180220,desktop,3063
Program 6,20180221,desktop,3626
Program 6,20180221,tablet,937
Program 6,20180221,mobile,1393
Program 6,20180222,desktop,3855
Program 6,20180222,tablet,900
Program 6,20180222,mobile,1213
Program 6,20180223,mobile,1111
Program 6,20180223,tablet,642
Program 6,20180223,desktop,3004
Program 6,20180224,desktop,1635
Program 6,20180224,tablet,414
Program 6,20180224,mobile,624
Program 6,20180225,mobile,564
Program 6,20180225,desktop,1426
Program 6,20180225,tablet,396
Program 6,20180226,desktop,1162
Program 6,20180226,mobile,580
Program 6,20180226,tablet,281
Program 6,20180227,tablet,776
Program 6,20180227,desktop,2825
Program 6,20180227,mobile,901
Program 6,20180228,tablet,1089
Program 6,20180228,desktop,4366
Program 6,20180228,mobile,1263
Program 6,20180301,tablet,1152
Program 6,20180301,desktop,4912
Program 6,20180301,mobile,1376
Program 6,20180302,desktop,3127
Program 6,20180302,tablet,772
Program 6,20180302,mobile,1025
Program 6,20180303,tablet,668
Program 6,20180303,desktop,2898
Program 6,20180303,mobile,847
Program 6,20180304,tablet,668
Program 6,20180304,desktop,2256
Program 6,20180304,mobile,789
Program 6,20180305,mobile,723
Program 6,20180305,desktop,1877
Program 6,20180305,tablet,552
Program 6,20180306,mobile,941
Program 6,20180306,desktop,3401
Program 6,20180306,tablet,817
Program 6,20180307,mobile,1395
Program 6,20180307,desktop,4364
Program 6,20180307,tablet,899
Program 6,20180308,mobile,1298
Program 6,20180308,desktop,4537
Program 6,20180308,tablet,968
Program 6,20180309,tablet,735
Program 6,20180309,mobile,1087
Program 6,20180309,desktop,3599
Program 6,20180310,mobile,782
Program 6,20180310,tablet,635
Program 6,20180310,desktop,2580
Program 6,20180311,desktop,2745
Program 6,20180311,tablet,582
Program 6,20180311,mobile,834
Program 6,20180312,desktop,2012
Program 6,20180312,mobile,635
Program 6,20180312,tablet,469
Program 6,20180313,desktop,3008
Program 6,20180313,tablet,658
Program 6,20180313,mobile,846
Program 6,20180314,mobile,1173
Program 6,20180314,tablet,701
Program 6,20180314,desktop,3661
Program 6,20180315,tablet,854
Program 6,20180315,mobile,1226
Program 6,20180315,desktop,3504
Program 6,20180316,mobile,1417
Program 6,20180316,desktop,3487
Program 6,20180316,tablet,811
Program 6,20180317,desktop,2718
Program 6,20180317,mobile,1073
Program 6,20180317,tablet,862
Program 6,20180318,desktop,2463
Program 6,20180318,mobile,1000
Program 6,20180318,tablet,705
Program 6,20180319,desktop,1858
Program 6,20180319,mobile,767
Program 6,20180319,tablet,479
Program 6,20180320,tablet,782
Program 6,20180320,desktop,3050
Program 6,20180320,mobile,912
Program 6,20180321,desktop,3150
Program 6,20180321,tablet,741
Program 6,20180321,mobile,1088
Program 6,20180322,tablet,965
Program 6,20180322,mobile,1348
